county_code,state,population,renter_occupied_households,pct_renter_occupied,evictions,rent_burden,pct_white,pct_af_am,pct_hispanic,pct_am_ind,pct_asian,pct_nh_pi,pct_multiple,pct_other,poverty_rate,rucc,urban_influence,economic_typology,pct_civilian_labor,pct_unemployment,pct_uninsured_adults,pct_uninsured_children,pct_adult_obesity,pct_adult_smoking,pct_diabetes,pct_low_birthweight,pct_excessive_drinking,pct_physical_inactivity,air_pollution_particulate_matter_value,homicides_per_100k,motor_vehicle_crash_deaths_per_100k,heart_disease_mortality_per_100k,pop_per_dentist,pop_per_primary_care_physician,pct_female,pct_below_18_years_of_age,pct_aged_65_years_and_older,pct_adults_less_than_a_high_school_diploma,pct_adults_with_high_school_diploma,pct_adults_with_some_college,pct_adults_bachelors_or_higher,birth_rate_per_1k,death_rate_per_1k,gross_rent
53162dc,fb8cab1,971,102,26.08,,14.424,0.914183031,0.008180609,0.042749638,0.00516252,0.029724202,0,0,0,7.103,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.543,0.028,0.161,0.101,0.316,,0.091,,,0.301,9.923018195,,,125,,,0.47,0.192,0.17,0.104522613,0.338693467,0.304522613,0.252261307,15.66871852,2.23838836,663
a0bd8a6,c3dbf0a,96538,16879,39.232,774,31.043,0.903416984,0.04771185,0.012992335,0.001689003,0.011803036,0.000299823,0.021887087,0.000199882,15.107,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.44,0.055,0.216,0.042,0.342,0.231,0.132,0.109,0.091,0.317,13.31944024,6.74,13.23,289,2010,640,0.518,0.2,0.165,0.131736527,0.320359281,0.280439122,0.26746507,11.737356,12.48127293,682
21a75aa,528ea9f,12211,997,18.422,16,27.932,0.958378368,0.014761219,0.016082222,0.001711301,0.001300989,0,0.007765902,0,14.605,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.399,0.083,0.258,0.095,0.354,0.296,0.14,0.081,,0.329,14.0923482,,21.37,257,12389,6039,0.498,0.212,0.183,0.21184739,0.421686747,0.233935743,0.13253012,8.866790968,11.43567433,533
31bf526,176f5f0,25920,3935,36.481,11,33.208,0.897462122,0.005865897,0.043878912,0.008071875,0.011420951,0.010348043,0.022450842,0.000501359,11.718,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.453,0.073,0.198,0.082,0.28,0.146,0.1,0.07,0.122,0.182,9.716622759,,11.36,215,1759,1279,0.503,0.223,0.175,0.077154309,0.333667335,0.357715431,0.231462926,11.17864332,9.067990385,764
37225b4,5086a32,61118,6976,26.429,11,33.354,0.918857384,0.017893502,0.034683704,0.001504498,0.012146317,0,0.013700966,0.001213629,9.52,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.496,0.057,0.131,0.046,0.271,0.177,0.099,0.07,0.182,0.249,11.51410806,,11.84,247,2230,1009,0.516,0.176,0.175,0.100697906,0.345962114,0.279162512,0.274177468,8.867839791,9.929367574,773
0d1343e,78e8330,49868,4203,21.441,,22.716,0.94063284,0.010114332,0.016956379,0.005334814,0.008854998,0.000495801,0.017313356,0.00029748,2.608,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.57,0.024,0.107,0.037,0.276,0.107,0.064,0.059,0.229,0.23,11.87605144,,10.35,174,1069,860,0.507,0.293,0.093,0.045135406,0.219658977,0.332998997,0.40220662,15.43075891,3.828091085,829
7744236,528ea9f,12733,1417,26.345,22,29.226,0.955950711,0.006862352,0.03508315,0.001803246,0,0,0.000300541,0,21.224,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.405,0.076,0.243,0.087,0.348,0.176,0.132,0.101,0.122,0.342,13.96410594,,39.12,305,13040,6410,0.506,0.238,0.169,0.249749248,0.430290873,0.232698094,0.087261785,13.57307227,11.54491205,485
bfc6778,e899d7f,26716,2882,24.989,44,29.652,0.841774037,0.086041572,0.036300649,0.003156578,0.01230867,0,0.016666336,0.003752159,18.019,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.406,0.066,0.23,0.058,0.338,0.323,0.135,0.091,0.127,0.343,12.60322575,7.13,31.53,330,13580,5350,0.516,0.219,0.183,0.212212212,0.37037037,0.294294294,0.123123123,10.32895476,12.12529471,544
75bb464,176f5f0,1781,266,38.6,0,31.785,0.849483979,0.005620225,0.071632865,0.031691268,0.002210088,0,0.039361574,0,12.73,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Farm-dependent,0.522,0.075,0.205,0.103,0.257,,0.101,,,0.201,9.661161056,,,179,,,0.495,0.182,0.227,0.080240722,0.365095286,0.383149448,0.171514544,8.215962441,11.7370892,671
9fc0d8c,20d32fc,172150,33050,46.877,1982,34.309,0.560230292,0.339097351,0.057603269,0.003039697,0.016839117,0.000100652,0.019667445,0.003422176,16.189,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.494,0.064,0.203,0.072,0.36,0.192,0.088,0.109,0.126,0.244,11.66833354,7.1,16.93,254,1859,1010,0.526,0.222,0.104,0.118,0.252,0.332,0.298,12.23682667,6.679315585,786
ac8f26c,a952566,21221,3656,42.661,257,31.418,0.781788188,0.118109454,0.066950222,0.001083208,0.009500432,0,0.022568496,0,12.989,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.477,0.054,0.207,0.056,0.294,,0.108,0.08,,0.257,12.76090578,,9.33,244,880,1180,0.524,0.233,0.17,0.151848152,0.386613387,0.277722278,0.183816184,13.97346929,11.47146297,793
f298e7c,08f8fb4,35222,4436,30.147,39,30.913,0.939556844,0.005214783,0.022288665,0.005053708,0.006473176,0.000201343,0.021211481,0,15.734,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Manufacturing-dependent,0.454,0.081,0.232,0.074,0.322,0.257,0.102,0.07,,0.334,9.713285495,6.36,21.5,381,3969,1539,0.509,0.248,0.162,0.187064677,0.389054726,0.285572139,0.138308458,13.83382539,10.9658372,582
688749a,e74aca3,16582,1744,25.609,19,29.69,0.955496447,0.017616817,0.010798364,0.005419032,0.003662313,0,0.007007027,0,8.38,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Nonspecialized,0.488,0.072,0.127,0.05,0.29,0.227,0.093,0.061,0.221,0.209,11.91562757,,29.53,250,2160,1510,0.482,0.216,0.192,0.10059761,0.428286853,0.321713147,0.14940239,10.84803608,10.23859585,614
00947ac,3745933,13005,1297,24.723,8,31.833,0.891367145,0.001912373,0.035167534,0.037563033,0.002093545,0.002616932,0.029279438,0,17.475,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.355,0.101,0.207,0.07,0.298,0.21,0.097,0.07,0.174,0.213,11.46545823,,15.71,242,4350,2149,0.496,0.206,0.214,0.09,0.324,0.416,0.17,8.132600108,10.61110681,618
88c3f62,08f8fb4,284281,46866,41.735,1623,30.7,0.88746304,0.030503649,0.033271277,0.004370464,0.017671011,0.00119466,0.024938525,0.000587374,13.129,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Nonspecialized,0.519,0.048,0.206,0.076,0.294,0.203,0.091,0.071,0.118,0.239,9.501328267,3.55,12.49,271,1539,980,0.51,0.21,0.146,0.095904096,0.278721279,0.332667333,0.292707293,12.51445427,9.348992193,751
88fdce8,a952566,7453,807,23.67,17,30.61,0.894493897,0.04174385,0.033993852,0.001291666,0.008060398,0,0.020416337,0,5.648,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Recreation,0.515,0.048,0.18,0.098,0.264,,0.114,0.069,,0.259,12.724784,,,244,3739,1860,0.505,0.185,0.219,0.135323383,0.256716418,0.256716418,0.351243781,7.414397412,9.03208412,1000
eddfb6a,1b0d913,24774,2436,22.079,,24.934,0.725823283,0.071371235,0.19695571,0.000100339,0.001093697,0.000301017,0.004354719,0,7.856,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Noncore adjacent to a large metro area,Farm-dependent,0.524,0.034,0.27,0.158,0.281,,0.112,0.08,,0.297,8.551898039,5.98,29.28,296,2510,2240,0.51,0.213,0.226,0.203187251,0.36752988,0.268924303,0.160358566,9.829593522,12.97184063,659
2ec6824,20d32fc,4157,461,26.066,8,29.454,0.560905577,0.304693539,0.096912806,0.002419557,0.028522665,0.001917574,0.004628282,0,17.079,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Federal/State government-dependent,0.377,0.098,0.291,0.121,0.314,,0.13,0.13,,0.301,11.26050419,,,273,,,0.45,0.181,0.175,0.304087737,0.369890329,0.246261216,0.079760718,12.40724973,7.784941005,569
675cc9a,1dcfd4e,5603,395,19.649,1,31.649,0.612646755,0.05275664,0.299866655,0.00927402,0.003799842,0.004882646,0.016071626,0.000701818,23.365,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area","Noncore adjacent to a small metro and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.237,0.059,0.213,0.102,0.242,0.155,0.063,0.101,,0.234,13.46503864,,34.26,222,,2860,0.286,0.136,0.122,0.164179104,0.391044776,0.333333333,0.111442786,5.487972194,8.414890698,482
a84d656,9dda412,39330,4937,29.555,,31.103,0.927128658,0.02337232,0.018781685,0.003373119,0.011306934,0,0.015638098,0.000399186,10.577,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Manufacturing-dependent,0.545,0.051,0.12,0.05,0.293,0.146,0.09,0.07,0.187,0.222,12.41522102,,9.18,242,3320,3860,0.501,0.244,0.129,0.085085085,0.323323323,0.378378378,0.213213213,13.80134201,8.895892639,659
348f6ac,09d8cd0,10489,1058,28.526,15,25.896,0.965774004,0.009968346,0.006993921,0.00182887,0.002391599,0,0.01304326,0,14.785,"Nonmetro - Completely rural or less than 2,500 urban population, adjacent to a metro area",Noncore adjacent to a large metro area,Recreation,0.46,0.059,0.212,0.094,0.279,0.29,0.113,0.06,0.168,0.306,13.47842751,,22.23,313,10529,10559,0.494,0.248,0.157,0.156901688,0.463753724,0.287984111,0.091360477,12.86510697,10.48267975,619
ccf15e8,1b0d913,87611,10732,30.156,62,33.223,0.736899378,0.083610371,0.145067737,0.005740414,0.011740394,0,0.016342708,0.000599,14.496,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.434,0.059,0.308,0.148,0.325,0.342,0.111,0.08,0.241,0.294,10.02524591,6.28,24.64,336,3699,2790,0.501,0.249,0.147,0.165834166,0.348651349,0.310689311,0.174825175,12.19484527,10.2096379,799
3976b28,3745933,743288,95167,33.71,958,30.05,0.724119257,0.024800185,0.095379925,0.008704634,0.094597712,0.004442572,0.046952877,0.001002838,6.785,Metro - Counties in metro areas of 1 million population or more,Large-in a metro area with at least 1 million residents or more,Manufacturing-dependent,0.525,0.052,0.181,0.061,0.292,0.155,0.082,0.06,0.184,0.196,11.38703327,1.33,8.16,219,1610,1910,0.502,0.236,0.113,0.084084084,0.241241241,0.375375375,0.299299299,12.50630372,6.668964168,1051
85a853a,e74aca3,9075,902,23.092,6,25.04,0.811371437,0.004894792,0.01971845,0.136606477,0.001502263,0.000895389,0.025011192,0,11.791,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and does not contain a town of at least 2,500 residents",Recreation,0.44,0.087,0.18,0.09,0.298,0.195,0.119,0.08,0.213,0.245,10.61186798,,31.62,260,2389,3069,0.488,0.215,0.215,0.131394183,0.406218656,0.323971916,0.138415246,13.14924392,11.83431953,591
dc595c8,1646cf6,62637,6807,25.588,138,28.59,0.962357453,0.005328489,0.014269856,0.001422949,0.006226663,0.000201837,0.009990917,0.000201837,9.02,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.512,0.054,0.159,0.072,0.349,0.216,0.096,0.07,0.169,0.275,12.11028821,1.29,15.48,243,2040,1309,0.506,0.223,0.186,0.115927419,0.478830645,0.227822581,0.177419355,11.28177027,9.879607394,704
335e6b8,b795815,551,65,46.604,-1,16.235,0.98721568,0,0,0,0.0036397,0.003649782,0.005494838,0,17.04,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Federal/State government-dependent,0.541,0.044,0.264,0.155,0.312,,0.09,,,0.289,12.48975087,,,198,,,0.488,0.249,0.212,0.018962076,0.395209581,0.403193613,0.182634731,6.079027356,4.052684904,523
fac0856,08f8fb4,23193,3495,46.212,13,32.894,0.930706346,0.026958569,0.014750728,0.002781282,0.015634778,0.001291309,0.007777656,9.93E-05,14.591,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Federal/State government-dependent,0.486,0.068,0.176,0.073,0.301,0.146,0.084,0.06,0.156,0.304,8.570225793,,13.98,271,5400,1669,0.495,0.18,0.136,0.086739781,0.414755733,0.259222333,0.239282154,10.36582732,8.551807541,695
9b86238,0f8930b,21032,1784,18.661,30,36.903,0.95499425,0.003063167,0.0180023,0.007970181,0.005531544,0,0.010438558,0,15.796,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore not adjacent to a metro/micro area and contains a town of 2,500  or more residents",Recreation,0.405,0.099,0.19,0.054,0.344,0.199,0.122,0.06,0.15,0.285,11.4170049,,12.68,351,3090,1540,0.501,0.191,0.234,0.148851149,0.40959041,0.324675325,0.116883117,8.99727714,14.77447615,514
f7d9d2c,c3dbf0a,57098,7024,23.386,210,29.963,0.932105378,0.035420262,0.011585233,0.001200183,0.005177647,0.000198377,0.01431292,0,11.999,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a small metro area,Mining-dependent,0.469,0.06,0.238,0.05,0.335,0.213,0.133,0.09,0.091,0.319,13.6222517,2.05,14.22,294,2139,1410,0.514,0.199,0.173,0.116302187,0.410536779,0.260437376,0.212723658,11.29505467,11.20694972,661
425b656,1b0d913,3309,285,17.415,-1,18.882,0.191707987,0.01069359,0.785958938,0,0.007756337,0,0.003883147,0,31.06,"Metro - Counties in metro areas of 250,000 to 1 million population",Small-in a metro area with fewer than 1 million residents,Federal/State government-dependent,0.387,0.063,0.455,0.224,0.286,,0.107,0.099,0.567,0.273,10.49688168,,,190,,,0.495,0.273,0.151,0.48445336,0.246740221,0.186559679,0.08224674,11.86492242,5.780346821,458
29b95d4,20d32fc,34950,4668,32.154,99,27.183,0.878605733,0.022265933,0.06804589,0.00217667,0.004752728,0,0.021057782,0.003095264,5.693,"Nonmetro - Urban population of 20,000 or more, adjacent to a metro area",Micropolitan adjacent to a large metro area,Recreation,0.567,0.085,0.241,0.091,0.28,0.31,0.1,0.07,0.283,0.266,11.39222883,,17.04,234,1729,1309,0.504,0.198,0.167,0.08,0.243,0.383,0.294,10.06706611,8.751483605,890
acfb57a,842bd12,16347,1691,19.909,,22.86,0.916038686,0.000916784,0.031412452,0.019393512,0.002841024,0.000503728,0.028893814,0,11.603,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Federal/State government-dependent,0.4,0.075,0.249,0.122,0.279,0.184,0.106,0.05,0.193,0.257,10.37663284,,29.69,229,2799,1640,0.478,0.203,0.228,0.105527638,0.372864322,0.328643216,0.192964824,9.620128268,12.33349778,544
6569f48,914c15f,161555,24762,42.167,,30.904,0.312063349,0.005613191,0.10865534,0.000992332,0.268140129,0.096837568,0.206795971,0.00090212,7.696,"Metro - Counties in metro areas of fewer than 250,000 population",Small-in a metro area with fewer than 1 million residents,Recreation,0.502,0.045,0.115,0.051,0.231,0.156,0.085,0.08,0.206,0.178,,1.25,11.86,206,1669,1220,0.497,0.223,0.14,0.085,0.315,0.34,0.26,12.51326604,6.873657971,1279
817ccb8,1dcfd4e,52896,7423,32.762,,29.499,0.669998594,0.00601756,0.299863374,0.003546242,0.010638725,0.000703221,0.008318097,0.000914187,6.149,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Recreation,0.62,0.042,0.257,0.155,0.133,0.095,0.036,0.09,0.23,0.103,12.53439893,,11.39,110,1620,1439,0.468,0.241,0.068,0.108324975,0.180541625,0.244734203,0.466399198,12.52923171,2.300511436,1052
d9117e4,08f8fb4,6281,693,28.714,4,29.177,0.946384178,0.000603895,0.019113281,0.011604851,0,0,0.019898344,0.002395451,16.088,"Nonmetro - Completely rural or less than 2,500 urban population, not adjacent to a metro area","Noncore adjacent to micro area and does not contain a town of at least 2,500 residents",Nonspecialized,0.409,0.089,0.272,0.105,0.326,,0.12,0.111,,0.293,11.53069272,,51.57,362,6300,6360,0.515,0.243,0.167,0.215568862,0.314371257,0.355289421,0.114770459,12.41148858,10.97939375,504
dbdfb10,52acab4,32110,3488,29.944,81,29.243,0.660503055,0.008628387,0.050837255,0.138455519,0.007344162,0.006812413,0.126415908,0.001003301,17.952,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Nonspecialized,0.433,0.068,0.302,0.119,0.315,0.333,0.131,0.08,0.104,0.363,9.38809431,,31.28,390,4150,2120,0.507,0.248,0.173,0.163326653,0.361723447,0.336673347,0.138276553,13.6306347,12.79039009,585
2a3370a,9dda412,36407,3926,23.761,19,28.304,0.965705681,0.00549467,0.013452468,0.002303573,0.002403295,0,0.010540592,9.97E-05,4.763,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area",Micropolitan adjacent to a small metro area,Recreation,0.542,0.037,0.112,0.06,0.27,0.207,0.084,0.06,0.201,0.219,12.72129542,,14.85,209,1750,919,0.496,0.213,0.207,0.060756972,0.300796813,0.392430279,0.246015936,11.28849746,10.19782138,727
be23432,4cd9667,50679,7775,41.512,215,31.38,0.501065669,0.056932883,0.398168255,0.006112519,0.014959585,0.000904814,0.019061407,0.002794869,17.149,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.423,0.051,0.281,0.085,0.293,0.224,0.087,0.079,0.15,0.271,9.334407976,7.63,18.92,298,1409,1770,0.497,0.277,0.114,0.177,0.25,0.364,0.209,18.88854968,7.031503895,752
cabac5e,1646cf6,42421,4524,25.673,37,28.106,0.961686672,0.006912095,0.012948859,0.00110674,0.00529223,0.000402451,0.011449729,0.000201225,9.527,"Nonmetro - Urban population of 2,500 to 19,999, adjacent to a metro area","Noncore adjacent to a small metro with town of at least 2,500 residents",Recreation,0.484,0.069,0.167,0.07,0.32,0.201,0.095,0.07,0.149,0.262,12.35032228,,22.33,238,2339,1920,0.51,0.201,0.184,0.115346038,0.446339017,0.241725176,0.196589769,9.591701402,10.72849564,726
9219910,1b0d913,37608,4574,29.217,81,29.927,0.731625511,0.041935711,0.2098091,0.00242014,0.004518934,0.000200842,0.009389341,0.000100421,13.748,"Nonmetro - Urban population of 20,000 or more, not adjacent to a metro area",Micropolitan not adjacent to a metro area,Nonspecialized,0.415,0.052,0.291,0.119,0.326,0.26,0.104,0.09,,0.298,9.483681126,4.12,20.59,346,2809,1730,0.504,0.233,0.184,0.147147147,0.379379379,0.294294294,0.179179179,11.85624305,13.12655481,644
f3cce4a,0f8930b,8301,704,19.796,0,36.341,0.861936414,0.004895091,0.008999359,0.059501882,0.014655241,0,0.049201169,0.000810843,15.211,"Nonmetro - Urban population of 2,500 to 19,999, not adjacent to a metro area","Noncore adjacent to micro area and contains a town of 2,500-19,999 residents",Recreation,0.435,0.11,0.208,0.061,0.272,,0.114,0.081,,0.268,10.37672952,,18.65,251,2120,1689,0.506,0.189,0.224,0.127,0.47,0.271,0.132,7.92103339,16.93882525,562
